site_id,site_name,site_type,agency,state,latitude,longitude,first_date_data_available,last_date_data_available,record_count,site_query_url,date_metadata_last_updated,tz_cd,doi,huc8,conus1_i,conus1_j,conus2_i,conus2_j,usda_elevation
801:OR:SNTL,Summit Lake,SNOTEL station,NRCS,OR,43.44907,-122.13808,1978-10-01,2026-01-24,17283,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17070302,,,279.0,2345.0,5610.0
1194:NV:SNTL,Summit Lk,SNOTEL station,NRCS,NV,41.48953,-118.99663,2011-10-01,2026-01-24,5230,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16040202,,,456.0,2071.0,7615.0
1052:CA:SNTL,Summit Meadow,SNOTEL station,NRCS,CA,38.39747,-119.53522,2003-10-01,2026-01-24,8152,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16050302,,,322.0,1763.0,9313.0
802:CO:SNTL,Summit Ranch,SNOTEL station,NRCS,CO,39.71803,-106.1577,1980-06-14,2026-01-24,16661,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,14010002,1020.0,732.0,1449.0,1682.0,9371.0
1078:OR:SNTL,Sun Pass,SNOTEL station,NRCS,OR,42.78637,-121.97715,2006-06-28,2026-01-24,7151,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,18010201,,,269.0,2273.0,5400.0
1249:UT:SNTL,Sunflower Flat,SNOTEL station,NRCS,UT,38.048,-111.33981,2013-10-23,2026-01-24,4477,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,14070003,552.0,612.0,991.0,1567.0,10018.0
803:ID:SNTL,Sunset,SNOTEL station,NRCS,ID,47.55545,-115.82422,1981-10-01,2026-01-24,16187,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17010302,395.0,1716.0,855.0,2640.0,5540.0
804:WA:SNTL,Surprise Lakes,SNOTEL station,NRCS,WA,46.09497,-121.76345,1979-10-01,2026-01-24,16918,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17080002,,,393.0,2607.0,4290.0
1248:UT:SNTL,Suu Ranch,SNOTEL station,NRCS,UT,37.59711,-112.92949,2013-10-01,2026-01-24,4499,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16030006,406.0,588.0,848.0,1544.0,8050.0
975:WA:SNTL,Swamp Creek,SNOTEL station,NRCS,WA,48.57142,-120.78267,1999-10-01,2026-01-24,9613,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17110005,,,541.0,2839.0,3930.0
1077:OR:SNTL,Swan Lake Mtn,SNOTEL station,NRCS,OR,42.41323,-121.68002,2006-10-01,2026-01-24,7056,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,18010204,,,279.0,2228.0,6830.0
805:ID:SNTL,Swede Peak,SNOTEL station,NRCS,ID,43.626,-113.96887,1981-10-01,2026-01-24,16187,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17040221,447.0,1259.0,898.0,2198.0,7640.0
1012:WA:SNTL,Swift Creek,SNOTEL station,NRCS,WA,46.1638,-122.18402,2002-08-13,2026-01-24,8473,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17080002,,,366.0,2623.0,4440.0
806:WY:SNTL,Sylvan Lake,SNOTEL station,NRCS,WY,44.47764,-110.15651,1980-10-01,2026-01-24,16552,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,10070001,764.0,1298.0,1204.0,2233.0,8420.0
807:WY:SNTL,Sylvan Road,SNOTEL station,NRCS,WY,44.47825,-110.03808,1987-10-01,2026-01-24,13996,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,10080012,773.0,1297.0,1213.0,2231.0,7120.0
809:CA:SNTL,Tahoe City Cross,SNOTEL station,NRCS,CA,39.17162,-120.15362,1981-10-01,2026-01-24,16187,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16050101,,,295.0,1857.0,6797.0
1247:UT:SNTL,Takka Wiiya,SNOTEL station,NRCS,UT,39.74104,-113.98262,2013-10-01,2026-01-24,4499,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16020306,361.0,837.0,809.0,1789.0,9122.0
1168:NM:SNTL,Taos Powderhorn,SNOTEL station,NRCS,NM,36.58195,-105.45617,2010-08-16,2026-01-24,5641,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,13020101,1044.0,381.0,1471.0,1337.0,11045.0
1307:NM:SNTL,Taos Pueblo,SNOTEL station,NRCS,NM,36.54099,-105.35944,2021-09-24,2026-01-24,1584,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,13020101,1052.0,376.0,1479.0,1332.0,11020.0
810:OR:SNTL,Taylor Butte,SNOTEL station,NRCS,OR,42.69108,-121.42592,1978-10-01,2026-01-24,17283,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,18010202,,,307.0,2250.0,5030.0
811:NV:SNTL,Taylor Canyon,SNOTEL station,NRCS,NV,41.2287,-116.0293,1980-10-01,2026-01-24,16552,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17050105,227.0,1034.0,681.0,1983.0,6325.0
812:OR:SNTL,Taylor Green,SNOTEL station,NRCS,OR,45.07707,-117.55067,1979-10-01,2026-01-24,16918,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17060104,203.0,1477.0,666.0,2413.0,5740.0
1013:UT:SNTL,Temple Fork,SNOTEL station,NRCS,UT,41.793,-111.54605,2001-11-05,2026-01-24,8847,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16010203,604.0,1023.0,1047.0,1967.0,7406.0
813:MT:SNTL,Tepee Creek,SNOTEL station,NRCS,MT,44.78562,-111.71,1971-10-01,2026-01-24,19840,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,10020007,648.0,1352.0,1093.0,2286.0,8000.0
814:UT:SNTL,Thaynes Canyon,SNOTEL station,NRCS,UT,40.6235,-111.53322,1988-06-21,2026-01-24,13732,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16020102,583.0,895.0,1025.0,1843.0,9230.0
1226:UT:SNTL,Thistle Flat,SNOTEL station,NRCS,UT,39.23803,-111.51998,2012-10-01,2026-01-24,4864,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16030004,558.0,744.0,999.0,1696.0,8787.0
815:OR:SNTL,Three Creeks Meadow,SNOTEL station,NRCS,OR,44.14425,-121.64095,1980-10-01,2026-01-24,16552,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17070301,,,338.0,2404.0,5690.0
816:WY:SNTL,Thumb Divide,SNOTEL station,NRCS,WY,44.36917,-110.57717,1987-10-01,2026-01-24,13996,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,10070001,729.0,1291.0,1170.0,2227.0,7980.0
817:WA:SNTL,Thunder Basin,SNOTEL station,NRCS,WA,48.52753,-120.9895,1988-10-01,2026-01-24,13630,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17110005,,,525.0,2839.0,4320.0
818:WY:SNTL,Tie Creek,SNOTEL station,NRCS,WY,44.81243,-107.41017,1994-10-01,2026-01-24,11439,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,10090101,985.0,1304.0,1417.0,2238.0,6870.0
819:WY:SNTL,Timber Creek,SNOTEL station,NRCS,WY,44.0274,-109.17879,1987-09-18,2026-01-24,14009,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,10080009,833.0,1237.0,1271.0,2173.0,7950.0
1097:UT:SNTL,Timberline,SNOTEL station,NRCS,UT,39.67712,-110.43395,2007-08-29,2026-01-24,6724,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,14060007,658.0,777.0,1097.0,1727.0,8736.0
820:UT:SNTL,Timpanogos Divide,SNOTEL station,NRCS,UT,40.42817,-111.61633,1978-10-01,2026-01-24,17283,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16020201,573.0,875.0,1015.0,1824.0,8140.0
899:WA:SNTL,Tinkham Creek,SNOTEL station,NRCS,WA,47.33198,-121.46975,1993-10-01,2026-01-24,11804,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17110012,,,454.0,2727.0,2990.0
821:OR:SNTL,Tipton,SNOTEL station,NRCS,OR,44.65567,-118.42617,1980-10-01,2026-01-24,16552,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17050202,125.0,1448.0,590.0,2387.0,5150.0
893:MT:SNTL,Tizer Basin,SNOTEL station,NRCS,MT,46.34937,-111.85308,1988-10-01,2026-01-24,13630,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,10030101,667.0,1525.0,1113.0,2453.0,6880.0
1136:NV:SNTL,Toe Jam,SNOTEL station,NRCS,NV,41.3187,-116.3408,2009-10-01,2026-01-23,5959,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16040106,204.0,1049.0,659.0,1999.0,7690.0
822:WY:SNTL,Togwotee Pass,SNOTEL station,NRCS,WY,43.74902,-110.0578,1980-10-01,2026-01-24,16552,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,10080001,759.0,1217.0,1199.0,2154.0,9580.0
1044:OR:SNTL,Toketee Airstrip,SNOTEL station,NRCS,OR,43.22718,-122.42537,2003-10-01,2026-01-24,8152,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17100301,,,250.0,2329.0,3240.0
934:NM:SNTL,Tolby,SNOTEL station,NRCS,NM,36.47498,-105.19534,1998-10-01,2026-01-24,9978,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,11080002,1066.0,367.0,1492.0,1324.0,10220.0
823:UT:SNTL,Tony Grove Lake,SNOTEL station,NRCS,UT,41.89833,-111.62957,1978-10-01,2026-01-24,17283,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16010203,599.0,1035.0,1042.0,1980.0,8474.0
1113:UT:SNTL,Tony Grove RS,SNOTEL station,NRCS,UT,41.88573,-111.56918,2009-06-08,2026-01-24,6075,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16010203,604.0,1033.0,1047.0,1978.0,6332.0
824:WA:SNTL,Touchet,SNOTEL station,NRCS,WA,46.11868,-117.8505,1980-10-01,2026-01-24,16552,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17070102,208.0,1595.0,673.0,2527.0,5530.0
825:CO:SNTL,Tower,SNOTEL station,NRCS,CO,40.5374,-106.67655,1979-10-01,2026-01-24,16918,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,14050001,987.0,827.0,1417.0,1774.0,10620.0
826:WY:SNTL,Townsend Creek,SNOTEL station,NRCS,WY,42.69525,-108.89572,1980-10-01,2026-01-24,16552,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,10080003,835.0,1087.0,1271.0,2028.0,8700.0
827:CO:SNTL,Trapper Lake,SNOTEL station,NRCS,CO,39.99881,-107.23618,1985-10-01,2026-01-24,14726,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,14050005,933.0,774.0,1364.0,1722.0,9759.0
1083:NM:SNTL,Tres Ritos,SNOTEL station,NRCS,NM,36.1279,-105.52706,2006-10-01,2026-01-24,7056,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,13020101,1032.0,332.0,1460.0,1289.0,8755.0
828:UT:SNTL,Trial Lake,SNOTEL station,NRCS,UT,40.678,-110.94873,1978-10-01,2026-01-24,17283,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16020203,633.0,893.0,1073.0,1841.0,9992.0
829:CO:SNTL,Trinchera,SNOTEL station,NRCS,CO,37.35296,-105.23259,1989-10-01,2026-01-24,13265,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,13010002,1072.0,464.0,1499.0,1419.0,10922.0
1171:WA:SNTL,Trinity,SNOTEL station,NRCS,WA,48.0747,-120.8493,2010-08-19,2026-01-24,5638,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17020011,42.0,1865.0,520.0,2790.0,2930.0
830:ID:SNTL,Trinity Mtn.,SNOTEL station,NRCS,ID,43.62903,-115.43818,1980-10-01,2026-01-24,16552,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17050111,331.0,1283.0,786.0,2223.0,7770.0
831:WY:SNTL,Triple Peak,SNOTEL station,NRCS,WY,42.76393,-110.5914,1985-10-01,2026-01-24,14726,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,14040101,699.0,1116.0,1140.0,2057.0,8500.0
832:WA:SNTL,Trough,SNOTEL station,NRCS,WA,47.23328,-120.29412,1978-10-01,2026-01-24,17283,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17020010,58.0,1763.0,533.0,2691.0,5480.0
833:UT:SNTL,Trout Creek,SNOTEL station,NRCS,UT,40.739,-109.6728,1978-10-01,2026-01-24,17283,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,14060010,740.0,883.0,1177.0,1830.0,9518.0
834:CA:SNTL,Truckee #2,SNOTEL station,NRCS,CA,39.30087,-120.18407,1980-10-01,2026-01-24,16552,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16050102,,,297.0,1872.0,6509.0
835:MT:SNTL,Twelvemile Creek,SNOTEL station,NRCS,MT,46.14287,-114.44755,1967-10-01,2026-01-23,21300,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17010205,466.0,1540.0,920.0,2470.0,5600.0
836:MT:SNTL,Twin Lakes,SNOTEL station,NRCS,MT,46.1438,-114.5056,1967-10-01,2026-01-24,21301,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17010205,461.0,1541.0,916.0,2471.0,6400.0
837:WY:SNTL,Two Ocean Plateau,SNOTEL station,NRCS,WY,44.15178,-110.22122,1980-10-01,2026-01-24,16552,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17040101,753.0,1263.0,1193.0,2199.0,9240.0
838:CO:SNTL,University Camp,SNOTEL station,NRCS,CO,40.03307,-105.57562,1979-10-01,2026-01-24,16918,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,10190005,1073.0,761.0,1501.0,1710.0,10360.0
1227:UT:SNTL,Upper Joes Valley,SNOTEL station,NRCS,UT,39.4155,-111.2491,2012-10-01,2026-01-24,4864,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,14060009,585.0,760.0,1025.0,1711.0,8596.0
839:CO:SNTL,Upper Rio Grande,SNOTEL station,NRCS,CO,37.72172,-107.25971,1986-10-01,2026-01-24,14361,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,13010001,900.0,524.0,1331.0,1478.0,9379.0
840:CO:SNTL,Upper San Juan,SNOTEL station,NRCS,CO,37.48563,-106.83528,1978-10-01,2026-01-24,17283,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,14080101,933.0,494.0,1363.0,1449.0,10140.0
1141:CO:SNTL,Upper Taylor,SNOTEL station,NRCS,CO,38.99071,-106.74504,2009-10-01,2026-01-24,5960,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,14020001,961.0,658.0,1391.0,1609.0,10717.0
841:WA:SNTL,Upper Wheeler,SNOTEL station,NRCS,WA,47.28734,-120.37015,1981-10-01,2026-01-23,16186,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17020010,54.0,1770.0,529.0,2699.0,4330.0
1098:UT:SNTL,Usu Doc Daniel,SNOTEL station,NRCS,UT,41.86425,-111.50603,2007-07-11,2026-01-24,6773,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16010201,609.0,1030.0,1052.0,1974.0,8270.0
1005:CO:SNTL,Ute Creek,SNOTEL station,NRCS,CO,37.6148,-105.37322,2000-10-01,2026-01-24,9247,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,13010002,1063.0,494.0,1490.0,1448.0,10734.0
1137:NV:SNTL,Vacarro Springs,SNOTEL station,NRCS,NV,39.4495,-115.9834,2011-10-01,2026-01-24,5230,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16060005,188.0,841.0,639.0,1796.0,7890.0
1017:NM:SNTL,Vacas Locas,SNOTEL station,NRCS,NM,36.02653,-106.81361,2001-11-08,2026-01-24,8844,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,13020202,916.0,334.0,1346.0,1291.0,9364.0
842:CO:SNTL,Vail Mountain,SNOTEL station,NRCS,CO,39.61765,-106.38019,1978-10-01,2026-01-24,17283,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,14010003,1000.0,723.0,1429.0,1673.0,10310.0
843:CO:SNTL,Vallecito,SNOTEL station,NRCS,CO,37.48524,-107.50748,1986-10-01,2026-01-24,14361,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,14080101,875.0,501.0,1306.0,1456.0,10782.0
979:ID:SNTL,Van Wyck,SNOTEL station,NRCS,ID,44.37665,-116.3366,2001-09-08,2026-01-24,8905,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17050124,279.0,1380.0,738.0,2318.0,4920.0
844:UT:SNTL,Vernon Creek,SNOTEL station,NRCS,UT,39.93667,-112.41478,1978-10-01,2026-01-24,17283,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16020304,497.0,834.0,940.0,1784.0,7401.0
845:ID:SNTL,Vienna Mine,SNOTEL station,NRCS,ID,43.79942,-114.85273,1981-04-02,2026-01-24,16369,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17060201,381.0,1292.0,835.0,2231.0,8960.0
846:CA:SNTL,Virginia Lakes Ridge,SNOTEL station,NRCS,CA,38.07298,-119.23433,1978-10-01,2026-01-24,17283,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16050301,,,337.0,1722.0,9400.0
1188:CO:SNTL,Wager Gulch,SNOTEL station,NRCS,CO,37.88248,-107.36428,2011-09-21,2026-01-24,5240,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,14020002,893.0,543.0,1324.0,1497.0,11132.0
847:MT:SNTL,Waldron,SNOTEL station,NRCS,MT,47.91998,-112.79087,1968-10-01,2026-01-24,20935,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,10030205,628.0,1711.0,1078.0,2632.0,5600.0
848:CA:SNTL,Ward Creek #3,SNOTEL station,NRCS,CA,39.13545,-120.21865,1979-10-01,2026-01-24,16918,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16050101,,,289.0,1855.0,6745.0
849:NV:SNTL,Ward Mountain,SNOTEL station,NRCS,NV,39.13242,-114.95575,1980-10-01,2026-01-24,16552,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,15010011,266.0,788.0,715.0,1743.0,9163.0
850:MT:SNTL,Warm Springs,SNOTEL station,NRCS,MT,46.27368,-113.164,1977-10-01,2026-01-24,17648,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17010201,566.0,1535.0,1016.0,2464.0,7800.0
974:WA:SNTL,Waterhole,SNOTEL station,NRCS,WA,47.94485,-123.42594,1999-10-01,2026-01-24,9613,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17110020,,,340.0,2833.0,5010.0
852:WY:SNTL,Webber Springs,SNOTEL station,NRCS,WY,41.1591,-106.92809,1980-10-01,2026-01-24,16552,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,10180002,974.0,898.0,1405.0,1843.0,9260.0
853:UT:SNTL,Webster Flat,SNOTEL station,NRCS,UT,37.575,-112.90155,1980-10-01,2026-01-24,16552,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,15010008,408.0,585.0,850.0,1542.0,9203.0
909:WA:SNTL,Wells Creek,SNOTEL station,NRCS,WA,48.8661,-121.78976,1995-10-01,2026-01-24,11074,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17110004,,,482.0,2891.0,4030.0
1160:CO:SNTL,Weminuche Creek,SNOTEL station,NRCS,CO,37.51968,-107.32139,2010-10-01,2026-01-24,5595,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,14080102,891.0,503.0,1322.0,1457.0,10749.0
854:NM:SNTL,Wesner Springs,SNOTEL station,NRCS,NM,35.77584,-105.54337,1989-10-01,2026-01-24,13265,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,13060001,1027.0,293.0,1454.0,1251.0,11151.0
